learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,1,0.477081,8
1,4,1,0.238,0.877,1,0.896729,2
3,10,5,0.215,0.875,1,0.881744,2
3,10,7,0.215,0.875,1,0.931732,5
4,13,3,0.229,0.865,1,0.025391,2
4,13,12,0.229,0.865,1,0.870941,5
5,9,5,0.22,0.871,1,0.952728,2
6,19,8,0.22,0.863,1,0.113342,2
6,19,11,0.22,0.863,1,0.526733,0
7,8,2,0.209,0.866,1,0.046631,4
7,8,6,0.209,0.866,1,0.783569,0
8,10,0,0.223,0.887,1,0.824615,0
9,13,3,0.199,0.871,1,0.489166,4
9,13,4,0.199,0.871,1,0.762299,6
9,13,7,0.199,0.871,1,0.958221,0
9,13,8,0.199,0.871,1,0.743744,1
10,7,5,0.2,0.876,1,0.450989,5
11,2,0,0.194,0.867,1,0.852692,5
12,19,8,0.221,0.877,1,0.428131,5
13,8,2,0.232,0.87,1,0.412659,7
13,8,3,0.232,0.87,1,0.286469,5
13,8,4,0.232,0.87,1,0.565247,8
15,15,2,0.218,0.879,1,0.578156,3
15,15,8,0.218,0.879,1,0.63092,9
16,8,3,0.201,0.854,1,0.150482,3
16,8,5,0.201,0.854,1,0.471649,2
17,16,2,0.22,0.885,1,0.52063,0
17,16,9,0.22,0.885,1,0.972565,3
17,16,11,0.22,0.885,1,0.074341,5
18,10,2,0.213,0.871,1,0.926025,7
18,10,4,0.213,0.871,1,0.841675,1
19,5,1,0.203,0.874,1,0.03244,5
19,5,2,0.203,0.874,1,0.819153,7
19,5,3,0.203,0.874,1,0.223694,9
20,16,4,0.203,0.875,1,0.857513,3
20,16,5,0.203,0.875,1,0.865906,2
20,16,9,0.203,0.875,1,0.137848,5
20,16,10,0.203,0.875,1,0.050171,8
21,6,3,0.224,0.868,1,0.313477,3
22,11,0,0.213,0.886,1,0.733978,9
22,11,3,0.213,0.886,1,0.827209,0
22,11,8,0.213,0.886,1,0.087128,8
24,12,3,0.204,0.882,1,0.256348,0
24,12,5,0.204,0.882,1,0.97348,6
24,12,7,0.204,0.882,1,0.752716,4
24,12,10,0.204,0.882,1,0.358459,9
25,15,1,0.222,0.878,1,0.837616,4
25,15,3,0.222,0.878,1,0.901337,0
25,15,10,0.222,0.878,1,0.902222,9
26,20,3,0.21,0.877,1,0.783875,4
26,20,9,0.21,0.877,1,0.017914,8
26,20,10,0.21,0.877,1,0.822876,3
26,20,12,0.21,0.877,1,0.295441,9
26,20,15,0.21,0.877,1,0.902496,1
26,20,17,0.21,0.877,1,0.590332,2
27,10,1,0.197,0.884,1,0.432312,1
27,10,4,0.197,0.884,1,0.762421,3
27,10,5,0.197,0.884,1,0.356293,9
28,20,6,0.222,0.858,1,0.860565,1
28,20,15,0.222,0.858,1,0.781738,3
29,20,2,0.225,0.848,1,0.556732,1
29,20,3,0.225,0.848,1,0.02002,6
30,13,2,0.214,0.883,1,0.495514,5
30,13,7,0.214,0.883,1,0.340088,8
30,13,11,0.214,0.883,1,0.206635,3
31,10,5,0.21,0.878,1,0.814056,3
31,10,9,0.21,0.878,1,0.30896,8
32,15,6,0.224,0.892,1,0.749695,7
32,15,7,0.224,0.892,1,0.488373,5
32,15,8,0.224,0.892,1,0.407043,8
32,15,9,0.224,0.892,1,0.201447,2
32,15,11,0.224,0.892,1,0.371307,4
33,22,3,0.215,0.885,1,0.058441,4
33,22,12,0.215,0.885,1,0.24469,0
33,22,13,0.215,0.885,1,0.349792,6
33,22,17,0.215,0.885,1,0.905518,2
33,22,19,0.215,0.885,1,0.989136,1
35,23,13,0.211,0.883,1,0.634003,2
36,19,15,0.226,0.864,1,0.201172,0
36,19,17,0.226,0.864,1,0.504761,5
37,9,2,0.204,0.862,1,0.947601,8
37,9,3,0.204,0.862,1,0.380798,5
37,9,6,0.204,0.862,1,0.477386,0
37,9,8,0.204,0.862,1,0.591858,6
38,27,7,0.186,0.87,1,0.321411,6
38,27,8,0.186,0.87,1,0.042908,2
